Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-01-02,1077.63,1083.65,1077.29,1083.65,1239885
2018-01-03,1083.63,1089.37,1082.05,1086.75,1369623
2018-01-04,1087.45,1105.13,1087.45,1105.13,3788057
2018-01-05,1105.13,1108.07,1099.99,1105.32,1521151
2018-01-08,1105.52,1110.93,1105.52,1108.92,2052301
2018-01-09,1109.12,1109.53,1102.18,1104.48,2460779
2018-01-10,1104.68,1105.83,1098.43,1101.73,2331026
2018-01-11,1102.2,1107.7,1100.38,1107.68,2796440
2018-01-12,1108.54,1111.33,1107.4,1108.81,2173893
2018-01-15,1111.41,1111.86,1105.35,1109.09,1360441
2018-01-16,1107.76,1114.92,1107.74,1114.92,1814863
2018-01-17,1114.83,1115.63,1110.62,1115.63,1748692
2018-01-18,1115.66,1119.05,1112.47,1119.05,2264406
2018-01-19,1119.06,1123.66,1118.03,1123.62,1541864
2018-01-22,1123.62,1133.53,1123.62,1132.8,2042877
2018-01-23,1133.62,1137.93,1131.86,1137.06,3628423
2018-01-24,1137.3,1138.76,1133.72,1138.57,2144992
2018-01-25,1138.57,1139.04,1127.15,1133.76,1569826
2018-01-26,1134.16,1134.53,1129.94,1131.96,1120356
2018-01-29,1131.49,1133.15,1125.42,1131.23,1217516
2018-01-30,1131.3,1131.73,1126.1,1127.39,1422423
2018-01-31,1127.39,1131.77,1126.25,1130.91,1246022
2018-02-01,1131.17,1141.34,1131.17,1140.01,1905881
2018-02-02,1139.9,1140.25,1127.64,1129.1,1413991
2018-02-05,1129.33,1129.33,1117.49,1122.3,1782542
2018-02-06,1122.3,1122.3,1093.69,1098.6,4218267
2018-02-07,1098.81,1118.67,1098.81,1116.66,5160961
2018-02-08,1116.78,1125.42,1116,1117.32,3560430
2018-02-09,1113.86,1113.86,1098.87,1106.06,3531969
2018-02-12,1105.99,1117.48,1105.7,1110.49,1277847
2018-02-13,1110.96,1115.56,1108.77,1111.77,1380300
2018-02-14,1111.77,1115.07,1107.47,1109.63,1804782
2018-02-15,1113.08,1116.62,1110.68,1111.87,2330729
2018-02-16,1111.49,1116.87,1110.34,1112.34,1338677
2018-02-19,1112.92,1115.59,1106.3,1110.21,2279843
2018-02-20,1110.32,1110.32,1102.88,1106.14,1924214
2018-02-21,1106.61,1111.21,1103.31,1111.21,1905041
2018-02-22,1111.13,1111.73,1107.53,1108.3,2481643
2018-02-23,1109.47,1110.87,1104.24,1104.96,2083313
2018-02-26,1105.09,1110.22,1101.47,1101.47,1531752
2018-02-27,1103.04,1111.47,1102.16,1111.12,2075435
2018-02-28,1111.1,1121.43,1111.1,1120.47,3726087
2018-03-01,1121.05,1124.1,1113.81,1117.73,2757298
2018-03-02,1118.37,1119.17,1104.86,1106.02,2919560
2018-03-05,1105.98,1120.43,1104.96,1113.16,2135765
2018-03-06,1113.85,1126.52,1113.85,1120.96,2759140
2018-03-07,1120.87,1121.58,1112.87,1112.98,1992836
2018-03-08,1113.41,1121.86,1112.72,1118.17,2150090
2018-03-09,1118.17,1123.91,1113.5,1123.6,1792620
2018-03-12,1123.8,1132.59,1123.31,1128.13,1205965
2018-03-13,1128.19,1132.87,1122.91,1124.41,4058165
2018-03-14,1123.94,1126.67,1116.69,1116.69,2658137
2018-03-15,1116.61,1119.85,1114.51,1115.36,1398326
2018-03-16,1115.4,1120.94,1115.4,1118.52,3739537
2018-03-19,1119.62,1122.9,1116.44,1116.69,1628312
2018-03-20,1119.12,1123.63,1119.12,1120.78,2801606
2018-03-21,1120.84,1128.36,1120.56,1126.46,2019432
2018-03-22,1126.6,1130.89,1117.65,1118.73,1394945
2018-03-23,1118.61,1118.61,1105.04,1107.72,1938208
2018-03-26,1108.21,1116.86,1107.96,1110.4,1108869
2018-03-27,1110.4,1119.78,1110.26,1115.06,2513868
2018-03-28,1115.06,1119.89,1109.25,1119.05,1590366
2018-03-29,1119.64,1124.89,1119.34,1123.89,1760930
2018-04-03,1124.34,1124.34,1116.23,1116.66,1843098
2018-04-04,1117.39,1121.37,1110.7,1111.86,1742426
2018-04-05,1113.44,1130.23,1113.32,1130.23,1350193
2018-04-06,1129.84,1130.93,1127.13,1128.82,1340739
2018-04-09,1128.31,1133.8,1125.55,1125.55,1880334
2018-04-10,1125.55,1129.26,1125.02,1125.02,3785102
2018-04-11,1125.02,1131.59,1123,1124.03,1515422
2018-04-12,1124.32,1133.9,1124.32,1131.78,1930648
2018-04-13,1132.99,1140.52,1132.49,1134.27,2007294
2018-04-16,1134.61,1140.33,1132.64,1136.6,1550883
2018-04-17,1137.04,1140.41,1127.58,1130.34,2018245
2018-04-18,1130.34,1131.05,1124.53,1128.98,2773654
2018-04-19,1129.05,1129.61,1125.8,1128.1,2329139
2018-04-20,1128.33,1129.33,1120.08,1121.26,1709571
2018-04-23,1121.87,1123.36,1118.6,1121.47,1794972
2018-04-24,1121.89,1128.36,1121.89,1127.53,2244772
2018-04-25,1127.53,1127.53,1119.33,1121.67,1755157
2018-04-26,1122.77,1126.35,1120.22,1124.64,2963508
2018-04-27,1124.28,1129.09,1122.25,1124.16,3932937
2018-04-30,1124.6,1128.83,1113.76,1115.93,2340581
2018-05-02,1116.22,1123.72,1116.09,1116.87,1934471
2018-05-03,1117,1118.37,1111.59,1113.35,2046770
2018-05-04,1111.58,1112.85,1096.8,1097.18,2349097
2018-05-07,1097.36,1109.65,1097.36,1109.04,1221733
2018-05-09,1107.49,1109.5,1093.01,1093.01,3294206
2018-05-10,1093.22,1101.53,1093.13,1096.38,2344483
2018-05-11,1097.04,1107.12,1095.25,1107.12,1743479
2018-05-14,1107.21,1109.62,1102.78,1104.33,661968
2018-05-15,1104.72,1109.25,1104.25,1106.3,1749285
2018-05-16,1106.55,1108.94,1103.11,1106.06,929386
2018-05-17,1105.7,1114.25,1104.85,1107.39,1455783
2018-05-18,1107.42,1109.16,1104.09,1104.56,1231826
2018-05-21,1104.93,1108.08,1102.15,1102.15,616686
2018-05-22,1102.15,1107.87,1102.15,1103.29,1348248
2018-05-23,1103.55,1106.47,1099.47,1099.54,1798324
2018-05-24,1100.88,1112.36,1100.88,1103.42,1492786
2018-05-25,1103.55,1108.6,1085.92,1087.5,3127333
2018-05-28,1087.92,1096.22,1085.34,1088.8,1117881
2018-05-29,1088.8,1088.93,1069.29,1073.4,2732619
2018-05-30,1073.4,1080.29,1071.9,1079.66,2889210
2018-05-31,1080.32,1087.53,1076.1,1076.1,6581905
2018-06-01,1076.66,1084.16,1076.53,1081.04,1129883
2018-06-04,1081.12,1085.14,1078.78,1080,1932366
2018-06-05,1079.6,1081.15,1071.52,1073.24,1692458
2018-06-06,1073.33,1074.86,1070.78,1073.27,901830
2018-06-07,1074,1081.87,1074,1078.38,1065650
2018-06-08,1078.76,1080.04,1075.75,1077.37,1162558
2018-06-11,1077.07,1082.79,1077.07,1077.28,851730
2018-06-12,1077.28,1084.81,1077.28,1078.94,1101815
2018-06-13,1079.02,1082.02,1076.87,1082.02,1399080
2018-06-14,1082.02,1082.92,1074.52,1075.38,1276658
2018-06-15,1075.66,1079.37,1074.64,1077.88,4124560
2018-06-18,1079.25,1080.15,1069.4,1069.4,1000888
2018-06-19,1069.61,1070.15,1065.92,1068.21,1761979
2018-06-20,1068.11,1077.66,1068.11,1070.03,3061390
2018-06-21,1070.03,1073.57,1064.44,1064.44,1592497
2018-06-22,1065.45,1069.46,1062.54,1064.12,1734739
2018-06-25,1064.15,1070.53,1064.15,1066.4,2299884
2018-06-26,1066.34,1068.33,1061.49,1061.49,2004587
2018-06-27,1061.27,1065.2,1043.18,1051.72,1590974
2018-06-28,1051.72,1056.95,1049.96,1051.85,1754820
2018-06-29,1051.82,1064.99,1051.82,1064.2,2393189
2018-07-02,1064.52,1070.88,1057.5,1070.5,2562880
2018-07-03,1070.58,1078.15,1070.37,1076.02,1708861
2018-07-04,1076.02,1077.56,1070.02,1077.56,1419536
2018-07-09,1080.92,1081.21,1077.47,1080.93,2313214
2018-07-10,1081.71,1092.19,1079.91,1088.89,2818724
2018-07-11,1088.89,1088.89,1083.8,1088.33,1958263
2018-07-12,1088.33,1088.33,1083.14,1083.17,1844267
2018-07-13,1083.17,1087.75,1081.46,1084.79,1503067
2018-07-16,1085.57,1089.35,1083.18,1088.24,564090
2018-07-17,1087.28,1089.23,1081.39,1081.39,973610
2018-07-18,1081.58,1087.36,1080.66,1087.36,953814
2018-07-19,1087.42,1089.18,1083.37,1083.94,862507
2018-07-20,1084.9,1085.93,1081.07,1084.97,757593
2018-07-23,1084.97,1089.18,1084.19,1087.73,669093
2018-07-24,1087.73,1094.76,1085.57,1093.88,1550304
2018-07-25,1092.9,1096.77,1090.42,1090.42,1048845
2018-07-26,1090.3,1095.02,1090.02,1092.89,919531
2018-07-27,1092.48,1096.26,1091.7,1093.02,815579
2018-07-30,1092.96,1094.88,1089.29,1094.88,3866435
2018-07-31,1091.96,1096.15,1087.14,1092.34,6060988
2018-08-01,1090.97,1095.92,1086.55,1089.51,4027180
2018-08-02,1089.31,1092.65,1086.55,1089.09,1197204
2018-08-03,1088.65,1094.36,1087.4,1092.19,811423
2018-08-06,1092.2,1095.32,1089.57,1090.58,1093120
2018-08-07,1090.58,1091.73,1085.65,1087.5,1445819
2018-08-08,1087.75,1092.02,1082.08,1084.8,3159083
2018-08-09,1084.87,1087.67,1075.33,1079.27,1376869
2018-08-10,1079.31,1079.31,1067.93,1073.4,2315950
2018-08-13,1073.4,1076.75,1067.39,1072.63,2326307
2018-08-14,1072.59,1074.18,1065.51,1067.26,1537161
2018-08-15,1068.79,1070.77,1066.39,1068.45,780911
2018-08-16,1068.45,1069.17,1060.67,1061.38,1848618
2018-08-17,1061.19,1064.43,1058.05,1058.05,2193300
2018-08-20,1058.12,1065.83,1058.12,1061.96,1022877
2018-08-21,1061.96,1070.22,1060.46,1068.86,988681
2018-08-22,1069.09,1075.63,1067.61,1073,1699810
2018-08-23,1073.08,1079.91,1073.08,1079.91,2317898
2018-08-24,1079.91,1080.67,1072.77,1072.86,847613
2018-08-27,1072.96,1083.15,1072.95,1076.51,1035698
2018-08-28,1078.27,1081.26,1077.05,1079.6,1071370
2018-08-29,1079.57,1082.77,1075,1078.85,1390542
2018-08-30,1078.85,1080.7,1075.84,1078.16,1009540
2018-08-31,1079.18,1079.4,1072.32,1072.88,1889746
2018-09-03,1072.33,1077.46,1072.33,1073.1,668080
2018-09-04,1073.29,1077.39,1071.27,1073.94,812192
2018-09-05,1073.81,1074.27,1059.91,1065.04,1330969
2018-09-06,1065.04,1069.7,1059.89,1063.58,2939488
2018-09-07,1063.58,1070.84,1062.34,1070.2,2677909
2018-09-10,1070.2,1083.01,1070.17,1082.85,1980482
2018-09-11,1083.86,1086.29,1078.22,1081.44,1784587
2018-09-12,1081.6,1092.89,1081.6,1089.31,1492168
2018-09-13,1089.31,1096.78,1089.14,1092.74,1826333
2018-09-14,1092.74,1095.46,1089.47,1095.46,1313425
2018-09-17,1095.59,1096.81,1090.55,1092.08,1558171
2018-09-18,1092.08,1096.96,1090.67,1091.64,3934783
2018-09-19,1091.64,1099.57,1090.7,1098.42,1405342
2018-09-20,1098.76,1104.64,1096.21,1103.64,2737426
2018-09-21,1103.72,1104.77,1091.66,1101.71,5026808
2018-09-24,1101.71,1102.32,1093.14,1093.46,1458032
2018-09-25,1093.57,1107.7,1093.57,1106.34,755906
2018-09-26,1106.8,1110.17,1100.77,1100.77,1673634
2018-09-27,1100.8,1103.52,1097.56,1101.92,1834770
2018-10-01,1101.92,1104.45,1098.02,1098.21,2467793
2018-10-02,1099.02,1102.53,1096.49,1099.12,920559
2018-10-03,1099.39,1109.14,1099.39,1107.28,711506
2018-10-04,1107.28,1113.68,1105.16,1110.47,1808058
2018-10-05,1110.76,1112.55,1103.02,1103.38,1433037
2018-10-08,1104.88,1108.49,1092.21,1095.4,6870831
2018-10-09,1096.35,1098.91,1092.75,1095.78,3298371
2018-10-10,1096,1098.8,1093.47,1097.17,3437817
2018-10-11,1096.96,1096.96,1079.39,1083.68,2963288
2018-10-12,1083.63,1088.52,1079.61,1079.61,1969814
2018-10-15,1079.61,1083.97,1079.31,1081.07,2778671
2018-10-16,1081.23,1088.44,1080.47,1088.44,2082591
2018-10-17,1089.22,1099.23,1086.57,1087.86,3753627
2018-10-18,1088.24,1093.48,1085.67,1087.1,1727958
2018-10-19,1090.34,1090.34,1077.07,1079.3,3084810
2018-10-22,1081.28,1086.5,1079.06,1081.18,1541428
2018-10-23,1081.18,1081.18,1060.17,1060.2,2568634
2018-10-24,1061.32,1065.02,1059.7,1062.16,1951875
2018-10-25,1062.16,1062.4,1051.62,1052.27,2342496
2018-10-26,1052.27,1055.58,1031.63,1031.63,2694855
2018-10-29,1031.63,1057.38,1030.57,1055.25,1833778
2018-10-30,1055.29,1056.98,1045.54,1049.82,1426762
2018-10-31,1050.58,1066.61,1050.58,1066.61,2167325
2018-11-01,1065.89,1071.45,1064.34,1070.59,3351086
2018-11-02,1070.59,1072.71,1062.8,1067.73,2404492
2018-11-05,1067.73,1073,1067.01,1072.44,1666820
2018-11-06,1072.44,1076.21,1066.15,1066.15,2338299
2018-11-07,1067.06,1080.31,1067.06,1075.79,2208049
2018-11-08,1075.26,1089.91,1075.26,1085.95,1995748
2018-11-09,1085.95,1090.72,1084.3,1089.08,1994948
2018-11-12,1088.81,1093.8,1079.94,1081.76,1530297
2018-11-13,1081.38,1084.33,1078.81,1078.81,2292358
2018-11-14,1079.04,1087.6,1074.27,1084.44,5965416
2018-11-15,1083.16,1084.7,1077.5,1081.03,2568365
2018-11-16,1080.96,1085.85,1078,1080.53,1875982
2018-11-19,1078.44,1082.7,1078.24,1079.18,3141327
2018-11-20,1078.61,1078.61,1059.93,1060.02,2752920
2018-11-21,1060.02,1068.18,1057.75,1067.79,2773257
2018-11-22,1067.79,1067.79,1061.8,1065.64,1273193
2018-11-23,1066.57,1068.13,1058.93,1062.42,1923787
2018-11-26,1062.09,1066.14,1062.09,1065.16,1748039
2018-11-27,1065.16,1066.66,1061.51,1064.39,3197265
2018-11-28,1064.84,1066.84,1062.47,1065.3,2910238
2018-11-29,1067.33,1068.53,1061.08,1065.71,3422487
2018-11-30,1068.04,1068.93,1062.87,1068.65,13548712
2018-12-03,1068.73,1077.6,1068.73,1073.65,1745133
2018-12-04,1073.69,1077.23,1064.24,1066.01,2447495
2018-12-05,1065.71,1065.71,1049.79,1051,2764578
2018-12-06,1050.98,1052.9,1036.33,1038.59,2151622
2018-12-07,1038.76,1048.98,1037.14,1040.37,1981616
2018-12-10,1040.37,1040.41,1028.08,1029.11,1766573
2018-12-11,1029.23,1029.23,1015.39,1017.36,2737030
2018-12-12,1017.38,1031.38,1017.38,1030.74,1948573
2018-12-13,1032.26,1036.47,1029.12,1029.17,3480549
2018-12-14,1029.64,1029.94,1023.06,1028.4,1719240
2018-12-17,1028.6,1032.41,1025.54,1027.87,1007741
2018-12-18,1027.76,1027.76,1021.22,1026.64,1711985
2018-12-19,1023.41,1023.94,1000.28,1008.11,2325794
2018-12-20,1007.74,1008.49,989.72,992.92,2780806
2018-12-21,992.9,992.98,979.3,983.35,4803173
2018-12-27,983.36,994.85,975.31,977.91,1992508
2018-12-28,978.6,989.34,975.79,986.56,1708079
2019-01-02,987.7,996.52,984.87,989.37,1814133
2019-01-03,989.44,993.19,986.14,990.05,2395905
2019-01-04,991.23,1004.73,989.28,1004.21,2638450
2019-01-07,1004.01,1009.55,1003.91,1008.56,1736330
2019-01-08,1008.37,1015.19,1007.33,1014.36,2433395
2019-01-09,1014.36,1021.08,1013.66,1018.05,2339057
2019-01-10,1018.19,1018.31,1011.82,1015.7,1838845
2019-01-11,1015.7,1020.14,1008.16,1011.44,2175261
2019-01-14,1011.68,1012.61,996.97,1001.15,1763058
2019-01-15,1001.09,1007.09,1000.17,1004.03,2381252
2019-01-16,1003.31,1019.2,1003.31,1019,3881774
2019-01-17,1018.93,1020.18,1012.54,1014.88,1532432
2019-01-18,1015.45,1021.08,1014.51,1020.36,2149821
2019-01-21,1019.85,1024.2,1016.44,1017.25,704290
2019-01-22,1016.31,1017.67,1012.69,1016.98,2702780
2019-01-23,1017.02,1023.04,1013.12,1021.65,2026071
2019-01-24,1021.5,1025.27,1017.55,1017.7,1410854
2019-01-25,1018.21,1023.1,1016.52,1023.1,2913828
2019-01-28,1023.31,1032.29,1020.18,1025.14,1897246
2019-01-29,1025.38,1029.8,1019.42,1029.6,2635125
2019-01-30,1029.27,1034.95,1027.09,1034.95,2354647
2019-01-31,1034.95,1043.55,1034.95,1043.55,3118639
2019-02-01,1044.22,1048.28,1042.86,1048.28,1850544
2019-02-04,1048.31,1053.64,1042.28,1052.05,1440210
2019-02-05,1052.05,1063.05,1051.97,1060.03,1704613
2019-02-06,1059.94,1065.56,1058.21,1063.02,2498422
2019-02-07,1063.02,1066.81,1057.55,1060.92,1754327
2019-02-08,1059.16,1059.74,1046.68,1046.82,1924215
2019-02-11,1046.2,1055.77,1045.44,1046.43,1731368
2019-02-12,1047.21,1058.96,1047.21,1057.32,2204974
2019-02-13,1057.62,1061.62,1055.06,1058.06,1849273
2019-02-14,1058.01,1059.51,1047.99,1048.95,2136670
2019-02-15,1049.58,1058.63,1046.73,1058.23,1749662
2019-02-18,1058.3,1063.9,1054.73,1063.9,941462
2019-02-19,1062.61,1065.63,1061.59,1065.63,1019285
2019-02-20,1066.17,1070.62,1064.7,1068.07,1284269
2019-02-21,1068.37,1071.78,1055.05,1058.89,1793869
2019-02-22,1058.88,1064.05,1056.21,1060.23,1500724
2019-02-25,1062.9,1071.21,1060.34,1070.68,1373326
2019-02-26,1069.87,1070.66,1060.45,1065.39,1406936
2019-02-27,1065.19,1070.32,1059.6,1067.33,3301220
2019-02-28,1072.7,1074.88,1063.33,1071.68,2566846
2019-03-01,1071.56,1082.29,1071.53,1075.74,1807218
2019-03-04,1075.74,1082.2,1075.09,1078.69,1044335
2019-03-05,1079.17,1083.47,1076.24,1076.63,2761582
2019-03-06,1076.69,1082.33,1076.63,1080.53,1714252
2019-03-07,1080.91,1082.34,1067.06,1067.67,1839593
2019-03-08,1067.52,1070.39,1058.76,1061.45,1395647
2019-03-11,1061.42,1063.86,1059.68,1059.68,1413664
2019-03-12,1059.78,1069.84,1059.45,1060.36,1005414
2019-03-13,1061.45,1062.43,1055.53,1061.63,1259274
2019-03-14,1061.26,1070.94,1060.52,1068.43,1985791
2019-03-15,1069.24,1077.2,1069.24,1070.29,3016660
2019-03-18,1072.15,1081.7,1072.15,1076.73,1391018
2019-03-19,1076.73,1081.54,1075.2,1075.36,1035563
2019-03-20,1075.66,1076.87,1069.47,1073.37,1082996
2019-03-21,1072.91,1080.92,1072.5,1078.39,2213340
2019-03-22,1078.85,1086.17,1075.6,1079.35,1617297
2019-03-25,1078.99,1078.99,1071.83,1076.33,1668438
2019-03-26,1076.33,1081.46,1074.31,1074.35,1611161
2019-03-27,1073.73,1079.42,1070,1076.96,2346263
2019-03-28,1078.81,1079.65,1071.07,1072.63,1962690
2019-03-29,1073.76,1079.85,1073.76,1074.39,3390979
2019-04-01,1074.39,1084.81,1074.39,1084.81,1916807
2019-04-02,1084.81,1087.22,1079.7,1081.41,1552007
2019-04-03,1082.54,1089.77,1082.54,1086.69,895449
